De Kinderballade,Boudewijn de Groot,spotify:track:1LwIGBDEtLGsvFBaqT6Obl,0.361,0.244,7,-10.678,1,0.0293,0.816,1.84e-05,0.088,0.366,84.962,4,14,0,,253533,11,2018-11-16,0,54,116715,1,['3h6rezLYXc5QU08SCKZtyO']
Cheap Thrills,Freedom Dub,spotify:track:2OiOPd52LlkVcXFQElxoPK,0.754,0.615,6,-8.746,0,0.0461,0.0304,0.00578,0.179,0.62,90.005,4,9,0,,216421,37,2017-10-27,0,48,4545,1,['4KWmY9RioiBzILyhpJjQ3J']
Numero,Apulanta,spotify:track:763AYt0KdmyCoLznknsBHO,0.577,0.858,10,-6.711,0,0.139,0.000299,0.0899,0.557,0.612,96.347,4,10,0,,320893,27,2019-06-07,0,57,103156,1,['5kwthnxNdfnqGk0nL35wDC']
Nebelmond - Black Metal Version,Garden of Grief,spotify:track:5h3sar2TZKGMUJgttUZJdD,0.0805,0.957,6,-3.842,1,0.0966,7.3e-05,0.88,0.32,0.0374,170.144,5,28,0,,826218,0,2015-11-15,0,0,97,1,['72kUDu9WrSaQssJsYhrEiJ']
Whispered Relaxing Haircut Pt. 6,Gibi ASMR,spotify:track:21Fzow7ardx92MWMkgWoOH,0.346,0.0127,8,-41.408,1,0.141,2.31e-05,0.0245,0.0864,0.184,82.447,4,11,0,,315600,33,2019-05-20,0,57,123915,1,['56r9ccCkwBCSDHIYviwhcv']
"Fight On, Fighter",for KING & COUNTRY,spotify:track:7lPM8uXuIO5MDWv6L0TPaZ,0.616,0.641,1,-6.696,1,0.0354,0.0104,0,0.0813,0.134,107.979,4,10,0,,218106,53,2018-10-05,0,69,686343,1,['3sDbKMebVH2VYcRSl7u1VC']
Aggressive Fornicator,Blasfemia,spotify:track:6HCF6S8JvzoetNyLoQGlnL,0.197,0.977,1,-7.156,1,0.172,1.82e-05,0.943,0.324,0.115,124.868,4,9,0,,245000,0,2016-04-18,0,1,120,1,['7EsY4c6FShZBABJoSkgikh']
Opened Up the Heavens,Isla Vista Worship,spotify:track:0mq5n87KPgmWAatkZkjPoi,0.509,0.476,8,-7.959,1,0.0396,0.403,0.000185,0.178,0.36,88.054,4,9,0,,272727,50,2019-03-29,0,57,80986,2,"['6SPi7yJRY3SAhwhUlFFsNB', '6hR5fuwetYvTHfea4EwHvl']"
Crooked Smile,Hella,spotify:track:0hXInI3PSbNNHDu2NbQGiU,0.571,0.744,7,-7.878,1,0.146,0.435,0,0.829,0.868,81.052,4,13,0,,276284,0,2019-10-19,0,37,43865,1,['1n861RIk6CTAWncgHR9UHg']
Orphans of the Sky,36,spotify:track:3wwxIAfuJWjxgzgrQIjARs,0.172,0.148,10,-18.667,1,0.0394,0.908,0.763,0.0834,0.038,123.948,3,27,0,,412890,45,2017-01-30,0,44,15427,1,['1lcSbVHDXu6h6H6vIRDBhT']
Ghost Mountain,The Unicorns,spotify:track:6qkOSOyMbMLVj1zJlcPEPx,0.673,0.43,11,-8.97,1,0.0434,0.624,0.0411,0.082,0.605,79.939,4,8,0,,190246,32,2014-07-29,0,43,59124,1,['7L5HH5QtkDe7u2hJ1FUKFo']
Aquasphere - Radio Edit,Dr. Sounds,spotify:track:1VhILpcV3lqjCwEmYjYEVw,0.162,0.0194,9,-28.806,0,0.0496,0.99,0.952,0.0872,0.0282,131.473,3,13,0,,216592,0,2018-05-25,0,40,2363,1,['2FOROU2Fdxew72QmueWSUy']
No Other Name,Holy Communion Instrumental Duo,spotify:track:1nGEj2zjmZjbDZa9ubgNL0,0.516,0.0443,7,-21.661,1,0.0476,0.986,0.931,0.108,0.206,137.809,4,11,0,,289908,23,2015-01-23,0,40,3451,1,['7HLH8rV5mrT0SesUoaKEEr']
Längtans café,Lasse Stefanz,spotify:track:4eRI034OAfC4hPgH9fsCSk,0.704,0.666,0,-7.092,1,0.0237,0.276,4.13e-06,0.0992,0.83,108.916,4,11,0,,238893,25,2019-07-05,0,61,171754,1,['0ntVZReCfBFQctUiiaTaeu']
Killers of the Unborn,Barren Cross,spotify:track:5uEelTfXEVaPyY8yhM7S8q,0.447,0.989,9,-3.628,1,0.129,0.000289,0.0148,0.324,0.235,78.862,4,9,0,,205626,0,2018-03-02,0,20,9866,1,['2Cg6J3WtX1P093c4VKt0Xe']
Dancing,Vantage,spotify:track:4Ub5Zdlj3xKs6UeNmJzH5p,0.66,0.807,11,-7.92,0,0.393,0.00655,6.16e-06,0.0658,0.546,119.965,4,10,0,,282000,34,2019-09-17,0,58,26303,1,['6owH8F2INpb18PhnISiVh2']
Feeling Good,Ahmad Jamal,spotify:track:3j4gmX547MfmvVkxGUKEtk,0.689,0.353,5,-13.69,0,0.0371,0.814,0.00201,0.12,0.8,81.995,4,5,0,,172016,46,2018-01-11,0,50,87605,1,['6gc6oo3u2f7SqTd4mhe81O']
You Ain't Coming Back,Zeal & Ardor,spotify:track:0ltZfCMoFkijXOnyBMZVTq,0.436,0.559,1,-7.408,0,0.0387,0.00792,0,0.101,0.212,118.023,4,10,0,,198520,36,2018-06-08,0,54,95607,1,['6yCjbLFZ9qAnWfsy9ujm5Y']
Le bonheur,L'Entourloop,spotify:track:50x8tChpDOmtHIX3mdUqWk,0.748,0.469,4,-9.619,0,0.0586,0.00225,0.0894,0.066,0.191,140.024,4,11,0,,263864,43,2017-09-22,0,55,153263,2,"['63vMehdxxRWq9HBZHskapk', '5DkgLMKJNj9oYAgbZwzpLo']"
Drugstore,Def Cut,spotify:track:19ZBV24wi9aTmwG4XxFkdp,0.693,0.723,2,-7.513,1,0.164,8.49e-05,0.773,0.121,0.402,184.003,4,8,0,,196281,22,2017-11-11,0,49,2735,1,['0O1SCm1h1niAq8RUE0VwEs']
The Heretic Prevails,Shadow of Intent,spotify:track:5pEynJLDHQw18Nqpci58Ss,0.433,0.997,0,-3.386,0,0.312,0.00383,0.597,0.436,0.0391,140.011,4,7,0,,288053,50,2017-04-28,0,53,86797,1,['76xrrejizyQpKukBIhnf3D']
Dragon de métal,Izïa,spotify:track:7ipq1NcRuMHAPzGxNZQFHQ,0.681,0.496,4,-8.223,0,0.0453,0.332,0.00412,0.11,0.0661,97.993,4,11,0,,256240,39,2019-10-11,0,52,54898,1,['6T08mUIMB32dtqq5ryxQZ3']
Bye Bye Blues,Esquivel!,spotify:track:7CjE6tcGvmdMVQ2m2dI7cG,0.447,0.553,7,-12.106,1,0.0428,0.581,0.711,0.102,0.459,93.349,3,6,0,,135666,16,2011-03-28,0,42,21986,1,['42kHi9ZIpRGtgjP8ZB4jsi']
Planet Metal,Emerald Sun,spotify:track:4BJhNNXqcjWOzKYUjB6h5U,0.369,0.951,10,-1.774,0,0.0569,0.000264,0.0853,0.249,0.349,175.027,4,15,0,,276558,7,2011-02-11,0,17,5687,1,['5fru1490qqho8UXLmoEJBI']
Bruise,Echoes Of Yul,spotify:track:2yxlMpvlbVBzqNnR3rmCFn,0.205,0.43,0,-9.997,0,0.0332,0.0225,0.783,0.0796,0.035,140.156,4,23,0,,575345,0,2014-02-28,0,1,619,1,['1iX2tqb9KX3vS6QDtioreN']
Alive,Dabin,spotify:track:0dtuE679z6pgdEIMjgj26u,0.377,0.566,11,-6.173,1,0.044,0.134,0,0.135,0.222,154.875,4,17,0,,365419,43,2019-02-01,0,62,101234,2,"['7lZauDnRoAC3kmaYae2opv', '3l0H4QNiYYNdIsnZ4JgJAg']"
East Tennesse Blues,Bill Monroe,spotify:track:4KVkKbx2aMcDXiiZQKzmCq,0.424,0.639,1,-19.469,1,0.0634,0.378,0.266,0.444,0.975,159.088,4,8,0,,173600,8,2014-11-18,0,37,53849,1,['5CWbfANRpZbnxdstzcNg5H']
The Warning,Procession,spotify:track:5LN3YPwBZ5NYSjcYX3WrCt,0.525,0.908,8,-8.501,1,0.064,0.00411,0.775,0.145,0.0372,123.964,4,6,0,,146928,5,2017-10-31,0,10,3346,1,['7u0VZPl9VSHc9PZDuI4RGJ']
She Moves In Her Own Way,The Kooks,spotify:track:1BuCy88dqYu5zd4GCNuHh8,0.465,0.811,7,-5.392,1,0.0619,0.273,0,0.0968,0.811,76.776,4,7,0,,169346,14,2019-06-21,0,72,1967764,1,['1GLtl8uqKmnyCWxHmw9tL4']
Crescent,John Coltrane Quartet,spotify:track:5KpU2bkurGoKg6uyEJHBbg,0.362,0.381,0,-8.789,0,0.0457,0.905,0.00183,0.0737,0.334,74.582,4,22,0,,608466,0,2013-10-29,0,68,1326621,2,"['67PZTxaHKMZBFRUh8wIzCy', '2hGh5VOeeqimQFxqXvfCUf']"
"Le Bien, Le Mal",Guru,spotify:track:42KjehaZWieQYBUocNehit,0.842,0.821,1,-9.86,1,0.163,0.0413,0.00249,0.346,0.594,101.986,4,12,0,,202160,2,2019-08-09,0,58,315296,2,"['6xyaria4AcxjRuJZLkWvMW', '3nU8TSIICYDbUqRpJISTRE']"
Voor altijd jong (feat. Danny DV8) - Live @ Graspop Metal Meeting '18,Fleddy Melculy,spotify:track:3ufMPrC3MW3qhpOp3NrdM5,0.466,0.961,1,-4.17,0,0.118,0.000307,0.000483,0.915,0.171,78.956,4,8,0,,172146,4,2018-12-07,0,31,7773,2,"['4yMBnQTFuTAQkEoU1yKH5x', '04pOI4iHb61k2FfuayB4mg']"
Scene Of The Crime - Remastered Studio,The Stooges,spotify:track:4hAQkWi4hQ74nYJ32DFdCF,0.32,0.925,9,-4.417,0,0.124,1.19e-06,0.927,0.318,0.6,120.263,4,7,0,,171510,20,2017-04-22,0,58,408087,1,['4BFMTELQyWJU1SwqcXMBm3']
Conscious Ferilla,Kraddy,spotify:track:371iPV5YpIc05soDuzlDOH,0.77,0.928,7,-6.928,1,0.17,0.00199,0.0591,0.664,0.51,101.816,4,13,0,,301709,2,2010,0,38,35844,1,['4oz8w4VbKJIgBUkLRCJgm7']
Good Morning Heartache,Scott Hamilton,spotify:track:14aFuIi1l2arBrZfBv9fBP,0.526,0.17,9,-13.089,0,0.0411,0.823,0.777,0.114,0.18,117.414,4,14,0,,322133,49,2013-02-07,0,58,27575,1,['7sBx432MZn1MzHeYHAA5qr']
Pärt: Spiegel im Spiegel (Excerpt),Arvo Pärt,spotify:track:2KMr9cGZCqmc7CArKuqnK6,0.209,0.015,5,-31.367,1,0.0426,0.991,0.193,0.059,0.0828,76.21,3,16,0,,244906,44,2019-07-05,0,58,176465,3,"['2P6ygesd9xg5DPOBnda2jg', '0yB2SgzCCYb9uhjd4BG4pP', '1OBvHJmcD6MzAWSIIErwPM']"
Anchor,Novo Amor,spotify:track:7qH9Z4dJEN0l9bidizW7fq,0.457,0.408,9,-11.474,1,0.0307,0.803,0.884,0.126,0.128,117.052,4,7,0,,257533,73,2017-05-26,0,71,357838,1,['0rZp7G3gIH6WkyeXbrZnGi']
Whispered Relaxing Haircut Pt. 2,Gibi ASMR,spotify:track:0N4PyikAFhX78iDgsHMme5,0.515,0.0356,1,-41.568,1,0.111,0.000943,0.000107,0.0786,0.119,101.757,3,18,0,,356832,39,2019-05-20,0,57,123915,1,['56r9ccCkwBCSDHIYviwhcv']
Rock and Scissors,Michael Schulte,spotify:track:6DB8BnvvZ6I3J4Va7xd2gD,0.393,0.558,7,-5.872,0,0.045,0.433,0,0.123,0.236,181.735,3,8,0,,201818,25,2014-10-03,0,70,171077,1,['21aa4pj9BvbFB2iT8kRpnq']
Black Light,Black Metal Raccoons,spotify:track:7JLBcfIgMJgF6ZLFuiKbso,0.311,0.702,4,-10.027,0,0.0906,0.129,2.52e-05,0.111,0.0901,150.297,4,9,0,,206000,0,2019-12-12,0,4,258,1,['1j6okKSuiio2Ae2lObXIC1']
For Those About to Rock,Godflesh,spotify:track:0TmYaQjCLzD6IWa2ajoJd2,0.269,0.412,3,-10.768,0,0.0544,0.0347,0.902,0.127,0.188,109.806,4,8,0,,329866,3,2014-12-01,0,39,47596,1,['5A4ebXQf38xWIq0xSWLhsS']
Tones For Joan's Bones (Remastered),Blue Mitchell,spotify:track:6DwsN6BHMBmy8ZCpmmirGI,0.479,0.265,2,-13.305,1,0.0287,0.87,0.674,0.148,0.224,140.607,4,19,0,,397933,0,2015-01-30,0,36,24620,1,['420BtT2Zyze7Eb9zqHcliW']
Je te veux,Erik Satie,spotify:track:2qZePoxz5PZ07LiUr8ofWw,0.406,0.0376,0,-24.348,1,0.0387,0.996,0.934,0.105,0.203,95.835,3,15,0,,335280,45,2016-05-06,0,70,498161,2,"['459INk8vcC0ebEef82WjIK', '07Nqz7k5QdR10iuTJkd6Mp']"
"Cello Suite No. 5 in C Minor, BWV 1011: III. Courante",Johann Sebastian Bach,spotify:track:30TemGOt7P9bwpDbbkKgvl,0.491,0.0211,0,-27.538,0,0.064,0.92,0.886,0.109,0.599,64.878,3,5,0,,141066,1,2013-04-01,0,81,2935950,2,"['5aIqB5nVVvmFsvSdExz408', '6VqsWKl9ZqwrFqGb4VRE3G']"
Een Meisje Van Zestien,Boudewijn de Groot,spotify:track:3ntrvzOEzYbh24qdUqCLAK,0.568,0.488,2,-11.07,0,0.0453,0.0178,0,0.166,0.733,140.445,4,10,0,,178733,18,2018-11-16,0,54,116715,1,['3h6rezLYXc5QU08SCKZtyO']
Light in the Sky,We Banjo 3,spotify:track:6PK2nlGa2DXUHqvqoJ8uRW,0.632,0.775,7,-4.648,1,0.078,0.434,0,0.266,0.331,125.002,4,10,0,,227600,45,2018-07-27,0,42,16445,1,['10jo3zVGDsW6qs3JVs9tfD']
We're On the Run,Gold Motel,spotify:track:1bi16bLASWL1HZFyPLkDjL,0.635,0.878,2,-5.82,1,0.0597,0.0699,0,0.0389,0.935,143.039,4,5,0,,178259,29,2010-06-01,0,33,7593,1,['7L4QbusVfrNYUiDqjWAAgD']
Johnny Doesn't Want to Go To Heaven,The Killjoys,spotify:track:5f48RP5pkFIvaUiTaTvadp,0.266,0.848,9,-5.965,1,0.0855,0.000139,5.29e-05,0.0803,0.715,97.113,4,6,0,,162626,5,2014-02-11,0,20,1961,1,['4tqAAab5kwc7pNYSWzlFGX']
Why Do We Fall?,Hans Zimmer,spotify:track:0Mbd5y1ZlWzSUR2jNQAJXY,0.248,0.419,2,-14.917,0,0.0397,0.458,0.649,0.284,0.0349,103.209,4,5,0,,122870,46,2012-07-17,0,80,2262455,1,['0YC192cP3KPCRWx8zr8MfZ']
Sanctuary Demon,Doomshine,spotify:track:5bD6CW3bkQr1JIMN83CjZk,0.312,0.507,9,-6.477,1,0.0346,5.45e-06,0.186,0.0959,0.0571,105.895,4,21,0,,524320,2,2010-07-02,0,3,1219,1,['1gRFwfn0jwIRH6ySFOLZvK']
Variation 15,Benjamin Wallfisch,spotify:track:281vn54pOBz6pI6Rzt8Men,0.121,0.186,3,-17.361,1,0.0427,0.675,0.942,0.102,0.0321,96.161,3,22,0,,351640,47,2017-07-21,0,63,131018,2,"['2xOp0rCDPAmYqnL2UFbaDY', '430byzy0c5bPn5opiu0SRd']"
God Hates Rock N' Roll Live,The Profane,spotify:track:3R6jxw1WPyuk2HJNz895IQ,0.376,0.987,5,-5.656,0,0.105,0.000274,0.0134,0.941,0.119,92.068,4,5,0,,184226,0,2014-10-28,0,4,191,1,['4GKdDPAs9zfwyBQUHhwVaV']
Friedrich,Alexandre Desplat,spotify:track:3sE4adHw0IVl0QqIzCzIpL,0.438,0.227,10,-20.179,0,0.0361,0.901,0.357,0.112,0.0744,104.125,4,4,0,,92600,37,2019-12-13,0,71,231603,1,['71jzN72g8qWMCMkWC5p1Z0']
Primal Life Code,Winterwolf,spotify:track:2tb90FMgE1j39knuNV6jQX,0.0989,0.932,1,-9.917,1,0.0976,4.6e-06,0.922,0.308,0.195,196.411,3,10,0,,226543,0,2019-06-14,0,6,1297,1,['0i8pqigDVvVXfmrG9rEBp7']
Close Enough For Jazz,Jan Garbarek,spotify:track:7M7ettDPxvRLps85IxxYmo,0.162,0.0349,11,-24.354,1,0.0498,0.957,0.964,0.0912,0.0348,131.439,4,6,0,,119333,0,2012-06-15,0,56,76893,5,"['7MEyCD4G0Zl6kmikEAZsym', '4K2Ys4NwPXEYomQrKwAeZc', '3EFzYPEP2mCQoqcLjoWwK1', '1XNQGT010JcXsJIbUE6j4m', '5Li0fvh4kEJOWbLYWfNrPr']"
Almost Punk Enough,Slapstick,spotify:track:4XEStvpPaCHuPxtm87vMwx,0.427,0.891,2,-7.341,1,0.107,1.31e-05,1.72e-05,0.271,0.505,144.933,4,6,0,,112410,0,2017-06-30,0,23,5862,1,['5RqNIKCkcIqV9el7kGJNZn']
1970,The Stooges,spotify:track:4I34YXrGiAyNKrCRPg6HR5,0.366,0.965,0,-3.478,1,0.0373,0.000257,0.00137,0.654,0.664,112.288,4,14,0,,314546,2,2019-11-22,0,58,408087,1,['4BFMTELQyWJU1SwqcXMBm3']
Black Metal Is Alive IV,Abrasion,spotify:track:158EnWozqunJNOuhko7KoS,0.157,0.394,9,-17.733,1,0.0492,0.935,0.993,0.11,0.0716,132.476,4,12,0,,347402,0,2019-01-29,0,0,41,1,['7F8tmGoir1FSDCB1znFqnF']
"Sick, Sick, Sick",Bayside,spotify:track:0p3YVGafB1214KOw5AokGv,0.388,0.891,6,-3.338,0,0.0816,0.000552,0.0246,0.336,0.533,172.065,4,7,0,,214106,48,2011-01-01,0,56,163584,1,['51J0q8S7W3kIEYHQi3EPqk']
Hi Sonna Pothum,Hiphop Tamizha,spotify:track:2YRVd8cvSqT2Zta5TGTPRF,0.482,0.696,0,-6.646,0,0.089,0.285,2.03e-06,0.115,0.655,183.932,4,13,0,,230430,53,2019-08-14,0,65,1378074,2,"['7zFBW2JxM4bgTTKxCRcS8Q', '0qkE3ei6S9JhPheroVpzqn']"
"Naturally Born (feat. Big Noyd, Large Professor & Kool G Rap) - Instrumental",Ayatollah,spotify:track:6sBSs6kP10ucrVjvPIaVFb,0.488,0.865,7,-7.54,1,0.1,0.000197,0.0286,0.361,0.551,178.2,4,11,0,,259336,0,2017-10-13,0,51,248352,4,"['4lYX0upwyzgLv6PB43hVm5', '4bwxkkA3AAwyymVwXjxz0F', '01nVIuD8YZsnFH6x6Cc9rX', '099tLNCZZvtjC7myKD0mFp']"
Feel My M.F. Bass,Paul Johnson,spotify:track:4Zumf6o6stiBItrJLzOawU,0.872,0.857,11,-7.027,1,0.0632,4.08e-05,0.801,0.0759,0.511,134.032,4,8,0,,273930,20,2014-02-10,0,43,11507,1,['4BqZuFqHJ8CLn3ig0f1m0G']
Streets Is Callin' (feat. Diamond D & Jaysaun),Edo. G,spotify:track:1UaiqvFyXn8UEZwh6DdwB0,0.569,0.594,8,-7.591,0,0.503,0.316,9.41e-06,0.0729,0.485,85.007,4,12,0,,283200,14,2018-10-05,0,62,270441,4,"['2Gqm7yhAbk4RYHefVHFMPL', '3BeQqzKdlARoOd6y30kCO2', '1YypK4ExBm4UY1TRAOur8M', '1yrrQqmbPITfUpAf8Igaap']"
Dream A Little Dream Of Me,Diana Krall,spotify:track:744DamQba12yNGk0M5eSTz,0.471,0.115,10,-16.018,1,0.035,0.948,0,0.112,0.253,106.061,3,13,0,,277413,1,2019-03-15,0,70,787497,1,['5z1VAFwT35EVvCp1XlZZuL']
Ay Jona,The Bahama Soul Club,spotify:track:6tWRv0ZZidjTuIIhp31tq6,0.673,0.629,11,-7.788,0,0.0436,0.113,0.852,0.155,0.926,149.041,4,13,0,,292550,45,2013-10-08,0,49,22811,1,['2xcyMeQhPSRjXrSVZDkVGo']
Reverse Culture Music,Steve Hauschildt,spotify:track:1H5F2CscHZSaiLMzZWWDSh,0.47,0.333,5,-19.166,0,0.0344,0.945,0.926,0.134,0.725,183.327,3,17,0,,369253,33,2019-10-25,0,42,19063,1,['2L00vHmYcwC9OlsEv6M5UO']
I Wanna Be Sedated (feat. The Defects),The Mahones,spotify:track:44AAqDBj6JyxBj61JYrGsU,0.412,0.981,4,-4.647,1,0.0691,0.037,2.51e-06,0.36,0.61,182.038,4,12,0,,171129,1,2019-01-01,0,39,29208,2,"['1aTLhV7R5gUjrR60ubjz6V', '1oB9EQ3PkTXh4cp4DivxUE']"
"Fragment, Pt. 1",Daigo Hanada,spotify:track:7tiXaPmrIYPy2x8pYw5n2m,0.354,0.0106,9,-29.524,0,0.039,0.993,0.968,0.106,0.106,75.606,3,7,0,,128042,42,2017-02-24,0,46,6681,1,['7kxdoQTibsQW5pOim1p2i3']
"The Haunting - Live @ Paramount Theatre, Huntington, New York",Testament,spotify:track:6eCWLUq20g1A1jALj2hqqL,0.264,0.984,8,-8.77,1,0.137,6.77e-06,0.876,0.479,0.184,94.842,4,12,0,,285960,13,2013-10-18,0,58,629177,1,['28hJdGN1Awf7u3ifk2lVkg']
"Chromatic Fantasy & Fugue, BWV 903",Johann Sebastian Bach,spotify:track:7Apmu24RNcZn626SkmhV5i,0.309,0.161,9,-19.658,0,0.0343,0.967,0.31,0.12,0.228,100.09,3,10,0,,311306,0,2012-03-18,0,81,2935934,2,"['5aIqB5nVVvmFsvSdExz408', '08MW38vZOy5LX02bNkrUIP']"
Riverside Lullaby (Instrumental Version),Matt Carlson,spotify:track:5YYX6CGfCw0T3qjnore8Q2,0.833,0.143,5,-16.724,1,0.128,0.994,0.931,0.129,0.672,106.061,4,8,0,,156792,29,2017-09-14,0,54,62777,2,"['6A65FMdqhuQfIRtGk3SPm8', '7gjHSq6MQ3C2RNdlIkbYnG']"
Hey Yo Check It Out - Slowpop Mix,Slowpop,spotify:track:0U3ZyY141XcfFF47lLq6MF,0.843,0.795,7,-6.592,1,0.102,0.00304,0.0325,0.0731,0.066,115.997,4,11,0,,372413,0,2013-08-23,0,0,0,1,['0XUh0A6qHwHuRZ2aPzo7Zf']
Artificial World (A Manmade Catastrophe),Boreal Massif,spotify:track:0nkd94lNiU5ELnMNIBRLof,0.546,0.475,11,-12.679,1,0.0316,1.5e-05,0.903,0.0696,0.0325,102.01,4,9,0,,212004,3,2019-10-11,0,10,879,1,['2Wbkb9EBpgPrmWH0uzLpZN']
Time > Breathe Reprise >,Greensky Bluegrass,spotify:track:30sRAEKuzybaAvhjEBmppp,0.405,0.756,6,-6.361,0,0.0307,0.142,4.03e-05,0.638,0.606,133.379,4,15,0,,338240,59,2010-02-09,0,57,139988,1,['33bzrYoIWLx5uox3y0VtHn']
Cinnamon Girl - Sun Dub Edit,[dunkelbunt],spotify:track:5nT35ED3QmCiSzzMl78BaT,0.885,0.658,1,-8.877,1,0.0927,0.124,0.827,0.693,0.795,106.646,4,13,0,,336178,38,2019-03-22,0,44,19881,2,"['16LvTqpD4wlfFb4EBcW0x3', '2rInuyXccSp12zFAmKZBH1']"
Hidden Gate - Lizards Clop Remix,Cabaret Nocturne,spotify:track:4Y40X2mPr1hzXxJ1RmC9w7,0.692,0.468,10,-11.754,0,0.0926,0.0448,0.741,0.238,0.41,99.99,4,12,0,,369600,13,2015,0,43,35590,1,['0yXLm86D4JkD0Z8aWY564D']
All Through the Night,Sleeping At Last,spotify:track:4m8QRApdIvxMERrlgigXj4,0.309,0.204,3,-10.867,1,0.0397,0.949,0,0.127,0.289,185.309,4,10,0,,197804,56,2014-03-04,0,76,945627,1,['0MeLMJJcouYXCymQSHPn8g']
Life feat Gift of Gab & Syreneiscreamy - Crazy Daylight Remix,Crazy Daylight,spotify:track:5e8exDfZ4XxefnM2zF8Zux,0.582,0.827,0,-4.57,0,0.183,0.0377,0.000193,0.0515,0.881,94.997,4,6,0,,192000,1,2016-01-18,0,51,82019,2,"['1rAJU7PMGaeL9yDzJIJhSB', '69Fy7EM9qAFPdKSKLFU66b']"
Insanity - Live at Graspop,King Diamond,spotify:track:7t18ggQ0btVHbOUU200hPa,0.162,0.627,11,-17.283,0,0.0437,0.401,0.893,0.957,0.49,143.658,4,9,0,,184933,12,2019-01-25,0,53,308822,1,['5i0ph60TnwTlIGrOZAmcZa']
Sugarcane,Ana Olgica,spotify:track:6uWjjaiquXsjuQuks2mZME,0.361,0.0165,0,-27.874,1,0.0615,0.995,0.967,0.0834,0.452,114.346,3,4,0,,144500,66,2016-12-14,0,60,6390,1,['29nLvGubwGVV9I4kF3nldc']
All Over,Tiwa Savage,spotify:track:23nv9GP4iBcQsCyN1bj2nF,0.831,0.844,1,-4.589,1,0.0585,0.217,0,0.115,0.768,112.048,4,7,0,,211291,50,2017-04-09,0,64,161356,1,['1hNaHKp2Za5YdOAG0WnRbc']
Fade Away,Dayne S,spotify:track:5RU1bt1s3hNyTTR0LatuFr,0.788,0.592,6,-9.654,0,0.0466,0.00738,0.277,0.109,0.663,121.999,4,17,0,,379073,0,2015-02-28,0,50,4187,1,['2OWQQKizLqny2GKSvqfV9h']
Clear the Mind,Yolta,spotify:track:4gSye7eNz3gCmNL6B7L4B0,0.198,0.293,2,-12.173,1,0.0408,0.605,0.993,0.114,0.109,59.302,3,7,0,,147269,3,2016-06-04,0,50,1037,1,['1FcdysxmyKBfSOyVppN3sw']
Naima - Take 2,John Coltrane,spotify:track:4miJZzKG6m82PsjkHZU5dS,0.305,0.42,8,-9.924,1,0.049,0.878,0.0809,0.469,0.252,180.11,3,10,0,,248840,32,2019-09-27,0,68,1187648,1,['2hGh5VOeeqimQFxqXvfCUf']
Heart Attack,Toxik,spotify:track:2pUm2OYrTi7oBOdkZct0nZ,0.19,0.971,9,-5.581,1,0.224,0.000152,0.845,0.0548,0.115,96.523,4,7,0,,228586,13,2019-11-08,0,28,34262,1,['5v4Rmw4m3h9jJUeXd4hD2m']
Expositions,The Sura Quintet,spotify:track:4fvixGESOFr2i0c3jS3oPF,0.816,0.811,7,-11.183,1,0.0775,0.0515,0.872,0.107,0.77,122.991,4,11,0,,343414,0,2015-07-31,0,34,2092,1,['3YBL2Q7cwijeS0GEVKEhXU']
I Love You Like An Alcoholic,The Taxpayers,spotify:track:7u63zva845rv8tRFi9FG8a,0.61,0.424,4,-6.489,0,0.0311,0.384,0.000148,0.11,0.207,108.416,4,10,0,,215933,56,2012-06-19,0,48,37171,1,['1QNEVFk8MjculKl5977kfy']
Feblu,Flughand,spotify:track:0BD9XqvXSSxlHsdBlLKhqA,0.769,0.277,10,-8.375,1,0.095,0.897,0.862,0.118,0.641,80.951,4,2,0,,93635,62,2016-02-26,0,61,25297,1,['6x5HLaMcoxaULXpgN0NJbb']
Beachball - Vocal Radio Edit,Nalin & Kane,spotify:track:2jUTOFB3ZQbiK0Y9F5AZOg,0.781,0.779,0,-8.143,1,0.0455,0.0178,0.139,0.386,0.612,134.007,4,10,0,,234160,13,2013-03-22,0,46,10525,1,['6JUsbe4yjY4fZbXTtpyfh6']
Good Feeling,Hella,spotify:track:3zXxmyhz9qiPHLUcKymyVD,0.694,0.888,1,-4.884,0,0.0678,0.0601,2.6e-06,0.0507,0.733,128.001,4,10,0,,247592,1,2019-10-12,0,37,43865,1,['1n861RIk6CTAWncgHR9UHg']
Colibri,Incognito,spotify:track:50oStzEn3Kak7SUvVdH9EA,0.689,0.904,7,-9.154,1,0.0337,0.0133,0.746,0.0452,0.847,108.031,4,13,0,,360133,12,2016-06-10,0,54,120338,1,['5moJNCJeiNwuQAhDLJXULs']
Heavy Metal Rules,Steel Panther,spotify:track:5IQgYA3zYctY5dpbrZA1uZ,0.55,0.927,10,-3.814,0,0.0621,0.00427,0,0.0676,0.334,133.97,4,9,0,,227280,36,2019-09-27,0,58,370107,1,['3l02WF362j1oHOurzuseBv']
Youssef,Mon Cote Punk,spotify:track:1kCMLwAej7hc3ORkS2J5tg,0.679,0.891,7,-4.659,0,0.107,0.686,0,0.0799,0.941,99.56,4,12,0,,283386,32,2011-11-07,0,25,9356,1,['6gGKHWCiPR1xXMTVoLSckV']
